	SNP	Chromosome	Position	trait1
118	ENSG00000081237	1	198608145	0.000468968238215266
119	ENSG00000081913	18	60382671	0.00388142034202414
120	ENSG00000082175	11	100900354	0.194491088514664
121	ENSG00000082397	18	5392382	0.63731477036562
122	ENSG00000082701	3	119540169	0.0876167044165106
123	ENSG00000083093	16	23614487	0.589156796698878
124	ENSG00000083642	13	33160563	0.349332276827088
125	ENSG00000083799	16	50775960	0.0193155999177692
126	ENSG00000083857	4	187508936	0.149443684221029
127	ENSG00000084207	11	67351065	0.65594844021472
128	ENSG00000085117	11	44585976	0.948073641100195
129	ENSG00000085185	23	129115082	0.0024998509260708
130	ENSG00000085382	6	105175967	0.508167725495372
131	ENSG00000085511	6	161412758	0.36348024719484
132	ENSG00000085662	7	134127101	0.0891821136412849
133	ENSG00000085741	11	75897368	0.200704833479678
134	ENSG00000086730	7	73613981	0.274626893917064
135	ENSG00000087085	7	100487614	0.39704671233985
136	ENSG00000087088	19	49458071	0.891592050483129
137	ENSG00000087206	5	176332005	0.381512063246367
138	ENSG00000088038	19	54641443	0.0611172114972914
139	ENSG00000088305	20	31350190	0.00203414679987159
140	ENSG00000089163	12	120740118	0.229768415344921
141	ENSG00000089220	12	118573662	0.0123523994179464
142	ENSG00000089225	12	114791735	0.00307412584275541
143	ENSG00000089280	16	31191430	0.856589233433245
144	ENSG00000090238	16	30103634	0.103796562801969
145	ENSG00000091129	7	107788081	0.439714200678174
146	ENSG00000091483	1	241660902	0.579247835216859
147	ENSG00000091831	6	151977825	0.0442751672926441
148	ENSG00000094916	12	54624723	0.620259977350051
149	ENSG00000095002	2	47630107	0.0937220275661372
150	ENSG00000095585	10	97951457	0.000979133971828224
151	ENSG00000095794	10	35415718	0.242786562914532
152	ENSG00000095951	6	12008994	0.684278858432104
153	ENSG00000096696	6	7541807	0.635103174945234
154	ENSG00000096717	10	69644426	0.477908469227087
155	ENSG00000097033	1	87170258	0.741945446101762
156	ENSG00000099769	16	1840413	0.0684526037761761
157	ENSG00000099810	9	21802647	0.354298136366061
158	ENSG00000099860	19	2476119	0.353379444308373
159	ENSG00000099956	22	24129149	0.0500428254363117
160	ENSG00000100003	22	30792845	0.634088346882834
161	ENSG00000100033	22	18900293	0.0266099774911344
162	ENSG00000100084	22	19318220	0.00832348606672573
163	ENSG00000100234	22	33197686	0.598696057884913
164	ENSG00000100276	22	29708921	0.108762824998347
165	ENSG00000100290	22	43506753	0.574299740367708
166	ENSG00000100345	22	36677326	0.349705455403042
167	ENSG00000100380	22	41220538	0.829940889720559
168	ENSG00000100614	14	60712469	0.0384268740150619
169	ENSG00000100644	14	62162230	0.0406744103207099
170	ENSG00000100697	14	95552564	0.376278578501138
171	ENSG00000100941	14	39644386	0.364374581812402
172	ENSG00000101076	20	42984339	0.85620748458976
173	ENSG00000101096	20	50003493	0.410475688800632
174	ENSG00000101115	20	50400580	0.0013912559234927
175	ENSG00000101191	20	61509089	0.219303216556045
176	ENSG00000101265	20	4760668	0.0294649108708104
177	ENSG00000101412	20	32263488	0.0531746723511472
178	ENSG00000101596	18	2655736	0.871532813293678
179	ENSG00000101773	18	20378223	0.333049134943985
180	ENSG00000101955	23	38008588	0.000574342051799576
181	ENSG00000102054	23	16857405	0.347893942623334
182	ENSG00000102554	13	73629113	0.896218598531619
183	ENSG00000102786	13	51928212	0.617695150520546
184	ENSG00000102804	13	45007654	0.252361922569993
185	ENSG00000102837	13	53602893	0.447382268286346
186	ENSG00000102974	16	67596309	0.582082487353353
187	ENSG00000103034	16	58496749	0.0994750615689105
188	ENSG00000103126	16	337439	0.99584006928478
189	ENSG00000103175	16	84328251	0.0944641872644449
190	ENSG00000103197	16	2097465	0.208296829253343
191	ENSG00000103264	16	87401257	0.075361534721569
192	ENSG00000103266	16	730223	0.495818846576963
193	ENSG00000103479	16	53467888	0.103052675055332
194	ENSG00000103490	16	31212805	0.700497384973434
195	ENSG00000103942	15	83532964	0.791646921602005
196	ENSG00000104081	15	40380090	0.599194382603042
197	ENSG00000104213	8	17433941	0.0398999918882142
198	ENSG00000104219	8	17013537	0.180308659047272
199	ENSG00000104228	8	27142403	0.000149715113108304
200	ENSG00000104320	8	90945563	0.179229400928216
201	ENSG00000104332	8	41119480	0.788115514763778
202	ENSG00000104413	8	95653301	0.451365102592395
203	ENSG00000104419	8	134249413	0.00209821470357772
204	ENSG00000104689	8	23047964	0.371327267129089
205	ENSG00000104695	8	30657096	0.291259884088649
206	ENSG00000104765	8	26240712	0.224057482298375
207	ENSG00000104814	19	39078280	0.00393052005779594
208	ENSG00000104899	19	2249307	0.3464366506181
209	ENSG00000105185	19	33071973	0.187928772630044
210	ENSG00000105325	19	3506270	0.016155293709121
211	ENSG00000105327	19	47724080	0.162940810618318
212	ENSG00000105329	19	41807491	0.00195296378655592
213	ENSG00000105373	19	48248778	0.0160428282105637
214	ENSG00000105722	19	42751723	0.445728564682134
215	ENSG00000105767	19	44126519	0.171218457333165
216	ENSG00000105810	7	92234234	0.0244243195102095
217	ENSG00000105825	7	93514708	0.703183237234208
218	ENSG00000105856	7	106809405	0.266987776945717
219	ENSG00000105974	7	116164838	0.00220005603696769
220	ENSG00000106123	7	142552791	0.133868118802989
221	ENSG00000106144	7	142985307	0.231032380165245
222	ENSG00000106305	7	6048875	0.00207937117108788
223	ENSG00000106459	7	129251554	0.0359872843244252
224	ENSG00000106462	7	148504474	0.0650805043543802
225	ENSG00000106483	7	37949260	0.162267613636927
226	ENSG00000106536	7	39017597	0.771562524116765
227	ENSG00000106537	7	16793159	0.108357453227574
228	ENSG00000106546	7	17338245	0.302383237362992
229	ENSG00000106638	7	72983261	0.00111481899376691
230	ENSG00000106852	9	124964855	0.266254484855655
231	ENSG00000107104	9	470290	0.0121935367202767
232	ENSG00000107201	9	32455299	0.309643163608868
233	ENSG00000107551	10	45454854	0.425590938139212
234	ENSG00000107562	10	44793037	0.3922215660259
235	ENSG00000107731	10	72972326	0.0170368085945826
236	ENSG00000107779	10	88516406	0.468981000171516
237	ENSG00000107882	10	104263743	0.138032139012185
238	ENSG00000107937	10	1034337	0.000221341998522063
239	ENSG00000107954	10	105253735	0.782037002124888
240	ENSG00000107968	10	30722865	0.988615574243721
241	ENSG00000107984	10	54074055	0.0383187681178504
242	ENSG00000108001	10	131633546	0.681610535229444
243	ENSG00000108094	10	35297478	0.0059437099243001
244	ENSG00000108384	17	56769933	0.703766235380698
245	ENSG00000108518	17	4848946	0.1364306461868
246	ENSG00000108799	17	40852292	0.000345663097574129
247	ENSG00000108946	17	66507920	0.969715058586929
248	ENSG00000108963	17	1933403	0.596334698530623
249	ENSG00000109062	17	72744790	0.502028264960303
250	ENSG00000109320	4	103422485	0.0642451961020351
251	ENSG00000109339	4	86936275	0.0762571842421923
252	ENSG00000109452	4	142944312	0.795046449516908
253	ENSG00000109670	4	153242409	0.100283401638055
254	ENSG00000109854	11	20385230	0.0086713680270303
255	ENSG00000109906	11	113930314	0.385716116656833
256	ENSG00000110002	11	123986068	0.0182547632257594
257	ENSG00000110171	11	6469842	0.797850596192984
258	ENSG00000110395	11	119076751	0.714498259698729
259	ENSG00000110514	11	47290926	0.23116535828417
260	ENSG00000110711	11	67250511	0.929705259088831
261	ENSG00000110713	11	3696239	0.0857565878741141
262	ENSG00000110851	12	108126642	0.831065726777709
263	ENSG00000111087	12	57853917	0.31428537085075
264	ENSG00000111252	12	111843751	0.934567882447048
265	ENSG00000111276	12	12867991	0.00645238854346464
266	ENSG00000111328	12	123745527	0.194476818263433
267	ENSG00000111344	12	113536623	0.313560096724393
268	ENSG00000111424	12	48235319	0.562612337111355
269	ENSG00000111653	12	6759445	0.0128911654563328
270	ENSG00000111679	12	7055630	0.0403460707893201
271	ENSG00000111816	6	116252311	0.722116276313875
272	ENSG00000111877	6	119134604	0.734334189998177
273	ENSG00000111961	6	148593439	0.348603553808073
274	ENSG00000112096	6	160100150	0.509767831305743
275	ENSG00000112130	6	37321747	0.664686580600014
276	ENSG00000112237	6	99990255	0.712788749485541
277	ENSG00000112242	6	20402397	0.00513744342886226
278	ENSG00000112319	6	133561735	0.00584968296626273
279	ENSG00000112406	6	139456248	0.412330484873792
280	ENSG00000112530	6	163148163	0.00323791961454525
281	ENSG00000112679	6	291629	0.715062033218547
282	ENSG00000112715	6	43737920	0.000369337670747276
283	ENSG00000112761	6	112375274	0.768445519394321
284	ENSG00000113083	5	121398889	6.04450937231625e-08
285	ENSG00000113140	5	151040656	1.19510135272478e-05
286	ENSG00000113391	5	92953774	0.927353427504846
287	ENSG00000113575	5	133530024	0.0360340375690198
288	ENSG00000113594	5	38475064	0.0513973930007313
289	ENSG00000113712	5	148871759	0.161389841346048
290	ENSG00000113763	5	176237477	2.43144905999044e-07
291	ENSG00000113905	3	186383740	0.601487100656267
292	ENSG00000114021	3	100053544	0.616737408159207
293	ENSG00000114115	3	139236275	0.568345354824781
294	ENSG00000114204	3	167159576	0.71328232731122
295	ENSG00000114251	3	55499742	0.90637067652989
296	ENSG00000114346	3	172468471	0.000713538519166697
297	ENSG00000114383	3	50357457	0.0171338422605258
298	ENSG00000114388	3	50384760	0.0107478288492387
299	ENSG00000114395	3	50388125	0.330128952454417
300	ENSG00000114742	3	39093488	0.00454618897755264
301	ENSG00000114861	3	71003843	0.591019942110523
302	ENSG00000114978	2	74379654	0.660958837371976
303	ENSG00000115216	2	27650656	0.0017526734687054
304	ENSG00000115306	2	54683421	0.896513354890692
305	ENSG00000115310	2	55254342	0.000329148392667829
306	ENSG00000115317	2	74756503	0.91583091876453
307	ENSG00000115325	2	74776152	0.458793096708057
308	ENSG00000115415	2	191829083	0.397199530544847
309	ENSG00000115461	2	217536827	0.0835635316424209
310	ENSG00000115526	2	101008326	0.734073406378856
311	ENSG00000115548	2	86667769	0.0755444772417112
312	ENSG00000115963	2	151331388	0.00042616024623736
313	ENSG00000116016	2	46520805	0.290576828171733
314	ENSG00000116254	1	6161852	0.174016583230642
315	ENSG00000116285	1	8064463	0.0920603647014151
316	ENSG00000116288	1	8014350	0.998106070644536
317	ENSG00000116473	1	112084839	0.718635124712465
318	ENSG00000116478	1	32757686	0.469409167804647
319	ENSG00000116525	1	33611002	0.442251921943451
320	ENSG00000116717	1	68150743	0.728418900749593
321	ENSG00000116731	1	14026692	0.0538029955133422
322	ENSG00000116885	1	36881427	0.1842839820055
323	ENSG00000117118	1	17345216	0.473525592920731
324	ENSG00000117228	1	89518001	0.788849828219049
325	ENSG00000117425	1	45285515	0.701716340001518
326	ENSG00000117707	1	214161273	0.995636523994891
327	ENSG00000117713	1	27022523	0.809294129770845
328	ENSG00000118046	19	1189405	0.0583091169310387
329	ENSG00000118307	12	25261353	0.00810403648050251
330	ENSG00000118308	12	25173935	0.00286955948281126
331	ENSG00000118495	6	144261438	0.0166196887454286
332	ENSG00000118503	6	138188350	0.751623258010621
333	ENSG00000118520	6	131894283	0.558578820558921
334	ENSG00000118523	6	132269315	0.0114232546589107
335	ENSG00000118689	6	108881037	0.187899823603465
336	ENSG00000118777	4	89011415	0.0408000972510388
337	ENSG00000118946	13	58205943	0.486125634814265
338	ENSG00000119147	2	106679749	0.17455579101895
339	ENSG00000119318	9	110045417	0.261426795650173
340	ENSG00000119383	9	131873228	0.573670512820486
341	ENSG00000119401	9	119449580	0.366257563904113
342	ENSG00000119508	9	102584136	0.560429241127194
343	ENSG00000119684	14	75480466	0.902200383589921
344	ENSG00000119715	14	76776956	0.0850149746268307
345	ENSG00000119772	2	25455844	0.200001894826562
346	ENSG00000119950	10	111967362	0.617177691998745
347	ENSG00000120008	10	122610686	0.0379483384792222
348	ENSG00000120057	10	99526507	0.0500518306343766
349	ENSG00000120129	5	172195092	0.942655431246919
350	ENSG00000120370	1	170501269	0.123133506983961
351	ENSG00000120708	5	135364583	7.92631970084025e-05
352	ENSG00000120727	5	138677275	0.817948199797615
353	ENSG00000120733	5	137688284	0.539658765578504
354	ENSG00000120738	5	137801178	0.792469949732562
355	ENSG00000120868	12	99038918	0.2299959993316
356	ENSG00000120885	8	27454433	0.256756151355527
357	ENSG00000120889	8	22877645	0.428877084015536
358	ENSG00000120910	8	22298331	0.00167546663805084
359	ENSG00000120942	1	11333262	0.868019779749907
360	ENSG00000121067	17	47676245	0.255795865913458
361	ENSG00000121454	1	180199420	0.157262863221807
362	ENSG00000121691	11	34460471	0.155329819421515
363	ENSG00000121769	1	31838471	0.538841754019146
364	ENSG00000122025	13	28577410	0.000143791188917175
365	ENSG00000122035	13	27844463	0.029365283321514
366	ENSG00000122133	9	138453601	2.24833027873944e-06
367	ENSG00000122406	1	93297581	0.887879826576312
368	ENSG00000122707	9	36036429	0.239682287525227
369	ENSG00000122779	7	138145078	0.207598734010888
370	ENSG00000122877	10	64574192	0.846606688653466
371	ENSG00000123080	1	51426416	0.582636112671617
372	ENSG00000123094	12	26111961	0.0212935847502694
373	ENSG00000123095	12	26272958	0.813102268760518
374	ENSG00000123358	12	52416615	0.734231681150946
375	ENSG00000123374	12	56360552	0.00786742453057661
376	ENSG00000123612	2	158383278	0.299050941300295
377	ENSG00000123689	1	209848764	0.0171193031804531
378	ENSG00000124092	20	56071034	0.0244810385669953
379	ENSG00000124160	20	44689623	0.0848972261783714
380	ENSG00000124571	6	43490071	0.00311620655814818
381	ENSG00000124713	6	42928495	0.0591683788460276
382	ENSG00000124762	6	36644304	0.997229309890011
383	ENSG00000124802	6	8073592	0.075818519859904
384	ENSG00000124813	6	45295893	0.0883688497864788
385	ENSG00000125144	16	56700642	0.0257897700830628
386	ENSG00000125148	16	56642110	0.00454836216412143
387	ENSG00000125347	5	131817300	0.585181768528314
388	ENSG00000125378	14	54416453	0.558582760749113
389	ENSG00000125482	9	135251007	0.701325513381164
390	ENSG00000125657	19	6531009	0.0583966642566002
391	ENSG00000125780	20	2276646	0.859397844803912
392	ENSG00000125798	20	22561642	0.13399328259854
393	ENSG00000125841	20	327425	0.238333225020824
394	ENSG00000125845	20	6748310	0.690612591553531
395	ENSG00000125952	14	65472891	0.203019445137841
396	ENSG00000126351	17	38214542	0.035201870226911
397	ENSG00000126456	19	50162825	0.704571412000678
398	ENSG00000126561	17	40439564	0.00760948704291966
399	ENSG00000126581	17	40962151	0.858072273927584
400	ENSG00000127124	1	41972035	0.486789089072423
401	ENSG00000127445	19	9945932	0.000920001038810359
402	ENSG00000127616	19	11071597	0.361384401766926
403	ENSG00000127831	2	219283814	0.495438358504253
404	ENSG00000127947	7	77166591	0.000247620821522659
405	ENSG00000128016	19	39897452	0.802362846174789
406	ENSG00000128594	7	127667123	0.0996690907309383
407	ENSG00000128596	7	128431497	0.996367018643553
408	ENSG00000128604	7	128577665	0.975659276949108
409	ENSG00000128918	15	58306055	0.153342969359446
410	ENSG00000129071	3	129149786	0.596348447295041
411	ENSG00000129194	17	7491495	0.394015573043095
412	ENSG00000129422	8	17501303	0.118114026259146
413	ENSG00000129451	19	51515994	0.550306055205677
414	ENSG00000129514	14	38059188	0.11284978803518
415	ENSG00000129521	14	34398304	0.0490153961657271
416	ENSG00000129596	5	115140429	0.163969469647212
417	ENSG00000129757	11	2904442	0.792758514151214
418	ENSG00000129993	16	88941265	0.0228173746108547
419	ENSG00000130176	19	11649531	0.559659991183888
420	ENSG00000130222	9	92219927	0.1065624294833
421	ENSG00000130254	19	5587009	0.00333990334325189
422	ENSG00000130347	6	107018902	0.307128329849324
423	ENSG00000130600	11	2016405	0.000314658721308817
424	ENSG00000130700	20	61038552	0.620732917062333
425	ENSG00000130707	9	133320315	0.786209834576906
426	ENSG00000130816	19	10244020	0.441497352968029
427	ENSG00000130829	23	152907945	0.0149802496372585
428	ENSG00000130939	1	10092889	0.792474747459405
429	ENSG00000131016	6	151561133	0.0266361531721508
430	ENSG00000131023	6	149979288	0.382455122824908
431	ENSG00000131080	23	65815478	0.665417724994433
432	ENSG00000131435	5	131593363	0.504009018358622
433	ENSG00000131669	9	95883770	0.4665978273623
434	ENSG00000131771	17	37782992	0.63715335910315
435	ENSG00000131899	17	18128900	0.511192055389281
436	ENSG00000131910	1	27237979	0.654953487892378
437	ENSG00000132170	3	12328866	0.241909907638651
438	ENSG00000132326	2	239152678	0.00643935328859006
439	ENSG00000132356	5	40759480	0.886968518928894
440	ENSG00000132382	17	4442191	0.138548207946779
441	ENSG00000132383	17	1732995	0.834138101846671
442	ENSG00000132530	17	6658765	0.636661294033461
443	ENSG00000132698	1	156030950	0.295148372484963
444	ENSG00000132819	20	55966462	0.838889042330032
445	ENSG00000132958	13	19997016	0.912541093680542
446	ENSG00000133116	13	33590206	0.0441259895624453
447	ENSG00000133121	13	33677271	0.813827961540055
448	ENSG00000133134	23	102564273	0.0871278059113097
449	ENSG00000133216	1	23037331	0.000215079127383548
450	ENSG00000133313	18	72163050	0.132957019848177
451	ENSG00000133321	11	63304280	0.265329500184926
452	ENSG00000133328	11	63320241	0.724723708939084
453	ENSG00000133454	22	26138110	0.551935143285186
454	ENSG00000133794	11	13298198	0.562858086548991
455	ENSG00000133878	8	33448855	0.38288764376653
456	ENSG00000133895	11	64570981	0.148118311117277
457	ENSG00000133961	14	73741814	0.82588369896568
458	ENSG00000134086	3	10182691	0.773256366055044
459	ENSG00000134250	1	120454175	0.0744952015581642
460	ENSG00000134371	1	193091146	0.0569633039583847
461	ENSG00000134508	18	20714527	0.105865120318944
462	ENSG00000134531	12	13349649	0.182240783990307
463	ENSG00000134574	11	47236492	0.00181168832049448
464	ENSG00000134762	18	28569973	0.289801613510129
465	ENSG00000134917	11	130274819	0.06508598789506
466	ENSG00000134982	5	112043194	0.460871355315669
467	ENSG00000135046	9	75766672	0.839051751106927
468	ENSG00000135164	7	86781676	0.847681054444803
469	ENSG00000135249	7	105172531	0.165542259153569
470	ENSG00000135269	7	115850546	0.186676269166146
471	ENSG00000135373	11	34642639	0.876133690048061
472	ENSG00000135423	12	56864735	0.0574120386507574
473	ENSG00000135424	12	56078351	0.955201089641949
474	ENSG00000135482	12	56511942	0.00745111823907206
475	ENSG00000135766	1	231499496	0.242077242307647
476	ENSG00000135956	2	96914253	0.50842700064127
477	ENSG00000136040	12	94542498	0.467779046378843
478	ENSG00000136099	13	53418108	0.120441562500898
479	ENSG00000136114	13	52951304	0.683441128603509
480	ENSG00000136158	13	80910110	0.452682446767431
481	ENSG00000136160	13	78469615	0.0354615319547922
482	ENSG00000136327	14	37049783	0.013273317793778
483	ENSG00000136560	2	161993418	0.445481974394368
484	ENSG00000136574	8	11534467	0.0231598341806246
485	ENSG00000136603	3	170075465	0.000427646709917377
486	ENSG00000136717	2	127805602	0.772402595608494
487	ENSG00000136826	9	110247132	0.160245796338337
488	ENSG00000136848	9	124329335	0.0105998678666136
489	ENSG00000136999	8	120428545	0.164278114988552
490	ENSG00000137142	9	38408990	0.515278971053273
491	ENSG00000137203	6	10393418	0.0242200136314494
492	ENSG00000137218	6	41737913	0.586975843503832
493	ENSG00000137265	6	391738	0.0763481892965841
494	ENSG00000137331	6	30710975	0.0305722800372222
495	ENSG00000137337	6	30667583	0.628438661904579
496	ENSG00000137693	11	101981191	0.334448002591263
497	ENSG00000137707	11	111338250	0.548123027071455
498	ENSG00000137709	11	120107348	0.984836299342186
499	ENSG00000137713	11	111597631	0.257568050844086
500	ENSG00000137757	11	104864961	0.039373156693713
501	ENSG00000137801	15	39873279	0.00143070838722371
502	ENSG00000137962	1	94615402	0.000358615617373931
503	ENSG00000138166	10	112257595	4.23704521662493e-05
504	ENSG00000138193	10	95753745	0.076273282844224
505	ENSG00000138279	10	75134858	0.208369525574119
506	ENSG00000138376	2	215590369	0.412971738198765
507	ENSG00000138413	2	209100950	0.14141949120074
508	ENSG00000138443	2	204192941	0.941672848235379
509	ENSG00000138448	2	187454791	0.0105774251699593
510	ENSG00000138650	4	134070469	0.889802171270093
511	ENSG00000138738	4	121613069	0.416600367201166
512	ENSG00000139083	12	11802787	0.381337341490288
513	ENSG00000139174	12	42852139	0.467896882836983
514	ENSG00000139263	12	59265930	0.906124149902066
515	ENSG00000139278	12	75874459	0.228253201097157
516	ENSG00000139318	12	89741008	0.405842927823423
517	ENSG00000139352	12	103351463	0.871753568365262
518	ENSG00000139405	12	113623330	0.488007988114476
519	ENSG00000139437	12	110338078	0.271030345242525
520	ENSG00000139515	13	28494156	0.000208916849053247
521	ENSG00000139618	13	32889610	0.104664968719548
522	ENSG00000139687	13	48877886	0.140010806691851
523	ENSG00000140009	14	64550949	0.419279912153303
524	ENSG00000140044	14	75894418	0.938454533344129
525	ENSG00000140350	15	69070873	0.0851239004448623
526	ENSG00000140464	15	74287013	0.240384269120412
527	ENSG00000140538	15	88418229	0.370801140050012
528	ENSG00000140691	16	31469400	0.282862200731286
529	ENSG00000140836	16	72816783	0.877239838244598
530	ENSG00000140873	16	77316024	0.339906431134387
531	ENSG00000140931	16	66637776	0.043825458488397
532	ENSG00000140937	16	64977655	0.00600286664119351
533	ENSG00000140945	16	82660407	0.51378993512448
534	ENSG00000140961	16	83981886	0.113433544599857
535	ENSG00000140968	16	85932408	0.0209600172775348
536	ENSG00000141252	17	411907	0.394173084166221
537	ENSG00000141510	17	7565096	0.0686341529426585
538	ENSG00000141646	18	48494409	0.0397003100741579
539	ENSG00000141753	17	38599701	0.11540054223944
540	ENSG00000142082	11	215457	0.0117709153610576
541	ENSG00000142178	21	44834394	0.461031905679944
542	ENSG00000142186	11	65292547	0.0939527848530785
543	ENSG00000142627	1	16450831	0.290304528486382
544	ENSG00000142676	1	24018268	0.883247683410736
545	ENSG00000142867	1	85731930	0.602038812931881
546	ENSG00000143207	1	175913966	0.330387099466878
547	ENSG00000143416	1	151336777	0.0736852680084113
548	ENSG00000143514	1	223967600	0.113465933356551
549	ENSG00000143570	1	153931574	0.0001664134614913
550	ENSG00000143761	1	228270360	0.0986491226633989
551	ENSG00000143768	1	226124297	0.962108349068378
