	SNP	Chromosome	Position	trait1
57	ENSG00000124795	6	18224098	0.0417306366137944
58	ENSG00000125618	2	113973573	0.408567254360788
59	ENSG00000126883	9	134000947	0.0760616260149787
60	ENSG00000127152	14	99635623	2.1970233147633e-05
61	ENSG00000127616	19	11071597	0.223381683587892
62	ENSG00000128602	7	128828712	0.127996375423809
63	ENSG00000129204	17	5019732	0.114640287776855
64	ENSG00000129993	16	88941265	0.000328132064204834
65	ENSG00000132155	3	12625099	0.233584867422767
66	ENSG00000132170	3	12328866	0.0836209118052478
67	ENSG00000133703	12	25357722	0.0439944184732609
68	ENSG00000133895	11	64570981	0.134151289751355
69	ENSG00000134086	3	10182691	0.599948059742536
70	ENSG00000134323	2	16080685	0.188734010675109
71	ENSG00000134574	11	47236492	8.0476529260852e-08
72	ENSG00000134982	5	112043194	0.0769374095736299
73	ENSG00000135363	11	33880121	1.24468208620276e-07
74	ENSG00000135679	12	69201955	0.940744453321967
75	ENSG00000136997	8	128747679	0.00102461727190841
76	ENSG00000137193	6	37137978	0.000315982056669846
77	ENSG00000137265	6	391738	0.000845505717848015
78	ENSG00000137309	6	34204649	2.21461830514726e-14
79	ENSG00000138413	2	209100950	0.393559434191478
80	ENSG00000139083	12	11802787	0.0257762970886525
81	ENSG00000139618	13	32889610	0.00609656136574451
82	ENSG00000139687	13	48877886	0.0525137086090921
83	ENSG00000140464	15	74287013	0.10223181496477
84	ENSG00000140937	16	64977655	6.24854774423343e-05
85	ENSG00000141380	18	23596577	0.204884154024277
86	ENSG00000141510	17	7565096	0.00477447777353449
87	ENSG00000141736	17	37844166	0.957913743081944
88	ENSG00000142208	14	105235685	0.427597675580816
89	ENSG00000142273	19	45281125	0.556761227463013
90	ENSG00000143322	1	179068461	1.43793362577496e-10
91	ENSG00000146648	7	55086713	0.0549295903131151
92	ENSG00000147257	23	132669772	0.121869790941839
93	ENSG00000148400	9	139388895	0.450608500423582
94	ENSG00000149311	11	108093210	0.327984499137098
95	ENSG00000149948	12	66217910	2.28275162120929e-15
96	ENSG00000151348	11	44117098	1.52578138836588e-08
97	ENSG00000157404	4	55524084	0.0898380280659483
98	ENSG00000157764	7	140434278	0.0809891784494666
99	ENSG00000158711	1	205577070	0.801126532501999
100	ENSG00000159216	21	36259342	0.30121882814308
101	ENSG00000162924	2	61108655	0.066027781726341
102	ENSG00000163497	2	219845808	0.028543406240648
103	ENSG00000165025	9	93564068	0.00679971419652639
104	ENSG00000165392	8	30891316	0.591449964844881
105	ENSG00000165556	13	28536273	0.000144673792028222
106	ENSG00000165699	9	135766734	0.0213567380850058
107	ENSG00000165731	10	43572474	0.000481061503178151
108	ENSG00000168036	3	41280623	0.875639403823989
109	ENSG00000168769	4	106067449	0.000865840533067302
110	ENSG00000171791	18	60790578	1.88968973972813e-09
111	ENSG00000171862	10	89622869	0.0178317415155131
112	ENSG00000174775	11	532241	0.64619866051105
113	ENSG00000175197	12	57910370	0.000222319460909152
114	ENSG00000175832	17	41605211	4.54407532782182e-06
115	ENSG00000177606	1	59246464	0.0223327776636028
116	ENSG00000178573	16	79619739	0.806535907609237
117	ENSG00000178691	17	30264036	0.21652808702162
118	ENSG00000179295	12	112856154	0.0629233815515168
119	ENSG00000181163	5	170814119	5.33565888180604e-06
120	ENSG00000181690	8	57073462	7.26606886588546e-05
121	ENSG00000182197	8	118806728	3.45475834797048e-05
122	ENSG00000182866	1	32716839	9.4300682028256e-07
123	ENSG00000182944	22	29663997	0.561097410551369
124	ENSG00000183765	22	29083730	0.391431861538895
125	ENSG00000184384	11	95709761	0.227686240717286
126	ENSG00000184937	11	32409320	2.1870594965982e-09
127	ENSG00000185338	16	11348261	0.0868580123954187
128	ENSG00000186575	22	29999544	0.0636581872727442
129	ENSG00000186716	22	23521890	0.000427869655525083
130	ENSG00000187098	3	69788585	0.128650909211117
131	ENSG00000196712	17	29421944	0.917571829627467
132	ENSG00000196914	11	120207786	0.0561930588281358
133	ENSG00000197299	15	91260557	2.76742709081194e-07
134	ENSG00000198286	7	2945774	0.968803258876415
135	ENSG00000198400	1	156785431	0.444786302840336
136	ENSG00000198625	1	204485510	0.361931383104566
137	ENSG00000204103	20	39314487	0.461907571657286
138	ENSG00000204370	11	111957496	0.0285157398924088
139	ENSG00000213066	6	167412669	0.0626822391466508
140	ENSG00000213281	1	115247089	0.00866565412003268
141	ENSG00000245848	19	33790839	0.00182731802991252
