	SNP	Chromosome	Position	trait1
149	ENSG00000095002	2	47630107	0.00362257051173398
150	ENSG00000095585	10	97951457	9.25571485185108e-09
151	ENSG00000095794	10	35415718	0.129472754125999
152	ENSG00000095951	6	12008994	0.565716566755632
153	ENSG00000096696	6	7541807	0.25133878379906
154	ENSG00000096717	10	69644426	0.0832863342546935
155	ENSG00000097033	1	87170258	0.655743575680392
156	ENSG00000099769	16	1840413	0.000822164285744614
157	ENSG00000099810	9	21802647	0.290688233228342
158	ENSG00000099860	19	2476119	0.0576212368871881
159	ENSG00000099956	22	24129149	0.0776827662742106
160	ENSG00000100003	22	30792845	0.44074567427925
161	ENSG00000100033	22	18900293	0.000767470963067943
162	ENSG00000100084	22	19318220	0.00164838035805565
163	ENSG00000100234	22	33197686	0.40611917502866
164	ENSG00000100276	22	29708921	0.0203366913467409
165	ENSG00000100290	22	43506753	0.672871390688044
166	ENSG00000100345	22	36677326	0.0979026383720406
167	ENSG00000100380	22	41220538	0.954293705864147
168	ENSG00000100614	14	60712469	0.000635088841550593
169	ENSG00000100644	14	62162230	0.0103829529009002
170	ENSG00000100697	14	95552564	0.376278578501138
171	ENSG00000100941	14	39644386	0.398102448362659
172	ENSG00000101076	20	42984339	0.903645518648657
173	ENSG00000101096	20	50003493	0.279170453242775
174	ENSG00000101115	20	50400580	2.30524711147872e-05
175	ENSG00000101191	20	61509089	0.154320880461911
176	ENSG00000101265	20	4760668	0.00150673062803405
177	ENSG00000101412	20	32263488	0.000113052375129439
178	ENSG00000101596	18	2655736	0.800293136830518
179	ENSG00000101773	18	20378223	0.0369150075541959
180	ENSG00000101955	23	38008588	2.92037585110144e-11
181	ENSG00000102054	23	16857405	0.676526631171638
182	ENSG00000102554	13	73629113	0.225924722574402
183	ENSG00000102786	13	51928212	0.552990678558182
184	ENSG00000102804	13	45007654	0.132621380444178
185	ENSG00000102837	13	53602893	0.281051065544316
186	ENSG00000102974	16	67596309	0.678238318814993
187	ENSG00000103034	16	58496749	0.0558165696975597
188	ENSG00000103126	16	337439	0.538505055719747
189	ENSG00000103175	16	84328251	0.0197094538481814
190	ENSG00000103197	16	2097465	0.0949244132342988
191	ENSG00000103264	16	87401257	0.0438434000184235
192	ENSG00000103266	16	730223	0.710405606788754
193	ENSG00000103479	16	53467888	0.0175448383039409
194	ENSG00000103490	16	31212805	0.707505337128615
195	ENSG00000103942	15	83532964	0.791047322798824
196	ENSG00000104081	15	40380090	0.66417144885574
197	ENSG00000104213	8	17433941	3.79933092466723e-05
198	ENSG00000104219	8	17013537	0.19952278761084
199	ENSG00000104228	8	27142403	3.26124164649348e-06
200	ENSG00000104320	8	90945563	0.0393224263765399
201	ENSG00000104332	8	41119480	0.702412582450577
202	ENSG00000104413	8	95653301	0.306894489400708
203	ENSG00000104419	8	134249413	5.28178823774743e-07
204	ENSG00000104689	8	23047964	0.350182407337198
205	ENSG00000104695	8	30657096	0.256336832031025
206	ENSG00000104765	8	26240712	0.449969769704628
207	ENSG00000104814	19	39078280	3.45718973028467e-07
208	ENSG00000104899	19	2249307	0.580979610095663
209	ENSG00000105185	19	33071973	0.00344610444606649
210	ENSG00000105325	19	3506270	0.00277329547898849
211	ENSG00000105327	19	47724080	0.0326780116802929
212	ENSG00000105329	19	41807491	1.56970837189197e-05
213	ENSG00000105373	19	48248778	0.000696122604750875
214	ENSG00000105722	19	42751723	0.341475278495131
215	ENSG00000105767	19	44126519	0.0664808476035597
216	ENSG00000105810	7	92234234	4.00967523315318e-05
217	ENSG00000105825	7	93514708	0.0627312347099418
218	ENSG00000105856	7	106809405	0.00340413181991132
219	ENSG00000105974	7	116164838	5.41257270884884e-06
220	ENSG00000106123	7	142552791	0.00651920466199576
221	ENSG00000106144	7	142985307	0.159288561458994
222	ENSG00000106305	7	6048875	3.8649934729674e-05
223	ENSG00000106459	7	129251554	0.00859595564033981
224	ENSG00000106462	7	148504474	0.0044259105276291
225	ENSG00000106483	7	37949260	0.0268896819024711
226	ENSG00000106536	7	39017597	0.360522750902754
227	ENSG00000106537	7	16793159	0.0441031719242565
228	ENSG00000106546	7	17338245	0.129549472431103
229	ENSG00000106638	7	72983261	0.000154661680449197
230	ENSG00000106852	9	124964855	0.414628023446338
231	ENSG00000107104	9	470290	0.00909960883539452
232	ENSG00000107201	9	32455299	0.175935637829742
233	ENSG00000107551	10	45454854	0.203589175760922
234	ENSG00000107562	10	44793037	0.373758668999759
235	ENSG00000107731	10	72972326	0.00478507494830852
236	ENSG00000107779	10	88516406	0.375326102999531
237	ENSG00000107882	10	104263743	0.138032139012185
238	ENSG00000107937	10	1034337	1.18567186751582e-09
239	ENSG00000107954	10	105253735	0.779708194472706
240	ENSG00000107968	10	30722865	0.117207888945522
241	ENSG00000107984	10	54074055	1.94697379433451e-05
242	ENSG00000108001	10	131633546	0.126086388348094
243	ENSG00000108094	10	35297478	0.000507553439872118
244	ENSG00000108384	17	56769933	0.999430178842238
245	ENSG00000108518	17	4848946	0.0184194654550572
246	ENSG00000108799	17	40852292	1.16066150941953e-06
247	ENSG00000108946	17	66507920	0.860427981199935
248	ENSG00000108963	17	1933403	0.370052705948337
249	ENSG00000109062	17	72744790	0.396732341845818
250	ENSG00000109320	4	103422485	0.00491279570803565
251	ENSG00000109339	4	86936275	0.0270466264826115
252	ENSG00000109452	4	142944312	0.934950370423971
253	ENSG00000109670	4	153242409	0.0225913650068137
254	ENSG00000109854	11	20385230	0.000145605871958324
255	ENSG00000109906	11	113930314	0.997460242713057
256	ENSG00000110002	11	123986068	0.00602340763582127
257	ENSG00000110171	11	6469842	0.46044122560864
258	ENSG00000110395	11	119076751	0.416155033566983
259	ENSG00000110514	11	47290926	0.0136278892436727
260	ENSG00000110711	11	67250511	0.899933321805644
261	ENSG00000110713	11	3696239	0.0349427320072847
262	ENSG00000110851	12	108126642	0.800418628365704
263	ENSG00000111087	12	57853917	0.434083842162521
264	ENSG00000111252	12	111843751	0.934567882447048
265	ENSG00000111276	12	12867991	0.00375203445423055
266	ENSG00000111328	12	123745527	0.196330538348037
267	ENSG00000111344	12	113536623	0.153700435949885
268	ENSG00000111424	12	48235319	0.549707322504617
269	ENSG00000111653	12	6759445	0.000154707781530099
270	ENSG00000111679	12	7055630	2.54377012234914e-06
271	ENSG00000111816	6	116252311	0.189907206438232
272	ENSG00000111877	6	119134604	0.754629113411981
273	ENSG00000111961	6	148593439	0.0702107376774182
274	ENSG00000112096	6	160100150	0.459720326199281
275	ENSG00000112130	6	37321747	0.344097640774356
276	ENSG00000112237	6	99990255	0.525675986865825
277	ENSG00000112242	6	20402397	0.00024942553807697
278	ENSG00000112319	6	133561735	6.90125714093604e-06
279	ENSG00000112406	6	139456248	0.0891766828191542
280	ENSG00000112530	6	163148163	0.000180481851418648
281	ENSG00000112679	6	291629	0.521495604593865
282	ENSG00000112715	6	43737920	1.39521358072647e-05
283	ENSG00000112761	6	112375274	0.600247977832882
284	ENSG00000113083	5	121398889	1.75988436227537e-12
285	ENSG00000113140	5	151040656	7.01629573445361e-06
286	ENSG00000113391	5	92953774	0.274797942706266
287	ENSG00000113575	5	133530024	0.0120968323182042
288	ENSG00000113594	5	38475064	0.000397971962514285
289	ENSG00000113712	5	148871759	0.0327586582904745
290	ENSG00000113763	5	176237477	2.43144905999044e-07
291	ENSG00000113905	3	186383740	0.731596580967419
292	ENSG00000114021	3	100053544	0.266500675184291
293	ENSG00000114115	3	139236275	0.323848325695224
294	ENSG00000114204	3	167159576	0.339307179833941
295	ENSG00000114251	3	55499742	0.727294611235162
296	ENSG00000114346	3	172468471	5.63736299311565e-11
297	ENSG00000114383	3	50357457	0.0130224185431787
298	ENSG00000114388	3	50384760	0.000767427131659506
299	ENSG00000114395	3	50388125	0.296294016776802
300	ENSG00000114742	3	39093488	3.3565537239964e-05
301	ENSG00000114861	3	71003843	0.662820214095574
302	ENSG00000114978	2	74379654	0.814144155018348
303	ENSG00000115216	2	27650656	1.0090218176072e-07
304	ENSG00000115306	2	54683421	0.867698723006362
305	ENSG00000115310	2	55254342	5.61527620090095e-06
306	ENSG00000115317	2	74756503	0.839902966782922
307	ENSG00000115325	2	74776152	0.024226061642511
308	ENSG00000115415	2	191829083	0.322365151825013
309	ENSG00000115461	2	217536827	0.00799414913048207
310	ENSG00000115526	2	101008326	0.96420815868089
311	ENSG00000115548	2	86667769	0.131433243798914
312	ENSG00000115963	2	151331388	3.27051822689777e-05
313	ENSG00000116016	2	46520805	0.00557732287121857
314	ENSG00000116254	1	6161852	0.0204665757357814
315	ENSG00000116285	1	8064463	0.00217017593719942
316	ENSG00000116288	1	8014350	0.707980259485506
317	ENSG00000116473	1	112084839	0.579625036431386
318	ENSG00000116478	1	32757686	0.122519100584731
319	ENSG00000116525	1	33611002	0.129056942323245
320	ENSG00000116717	1	68150743	0.333433776644017
321	ENSG00000116731	1	14026692	0.00955330152381504
322	ENSG00000116885	1	36881427	0.0238800357407509
323	ENSG00000117118	1	17345216	0.189690919038387
324	ENSG00000117228	1	89518001	0.27860972587999
325	ENSG00000117425	1	45285515	0.234838685813794
326	ENSG00000117707	1	214161273	0.679975219787067
327	ENSG00000117713	1	27022523	0.726539445404241
328	ENSG00000118046	19	1189405	0.00281023582728028
329	ENSG00000118307	12	25261353	0.00112069508705856
330	ENSG00000118308	12	25173935	6.80733011086647e-05
331	ENSG00000118495	6	144261438	0.00305571256232819
332	ENSG00000118503	6	138188350	0.703221494857923
333	ENSG00000118520	6	131894283	0.558578820558921
334	ENSG00000118523	6	132269315	0.00194435938179194
335	ENSG00000118689	6	108881037	0.109211155288864
336	ENSG00000118777	4	89011415	0.00566017615098839
337	ENSG00000118946	13	58205943	0.328487337024544
338	ENSG00000119147	2	106679749	0.196511743538984
339	ENSG00000119318	9	110045417	0.0188561121621158
340	ENSG00000119383	9	131873228	0.935216673291253
341	ENSG00000119401	9	119449580	0.150013676766177
342	ENSG00000119508	9	102584136	0.772321813365312
343	ENSG00000119684	14	75480466	0.542528181551563
344	ENSG00000119715	14	76776956	0.0273753678810147
345	ENSG00000119772	2	25455844	0.0265732982602911
346	ENSG00000119950	10	111967362	0.153208293655397
347	ENSG00000120008	10	122610686	0.00545457716749978
348	ENSG00000120057	10	99526507	0.0052736544285665
349	ENSG00000120129	5	172195092	0.890143471561869
350	ENSG00000120370	1	170501269	0.214978092515596
351	ENSG00000120708	5	135364583	2.92967976385063e-10
352	ENSG00000120727	5	138677275	0.687168285362772
353	ENSG00000120733	5	137688284	0.436125571285503
354	ENSG00000120738	5	137801178	0.891964005214056
355	ENSG00000120868	12	99038918	0.165681968528835
356	ENSG00000120885	8	27454433	0.120265097353973
357	ENSG00000120889	8	22877645	0.225357761098633
358	ENSG00000120910	8	22298331	6.67183234715504e-05
359	ENSG00000120942	1	11333262	0.914098606793712
360	ENSG00000121067	17	47676245	0.0667488112404732
361	ENSG00000121454	1	180199420	0.349869867131284
362	ENSG00000121691	11	34460471	0.00028823114145949
363	ENSG00000121769	1	31838471	0.69910657954036
364	ENSG00000122025	13	28577410	1.02684989780556e-07
365	ENSG00000122035	13	27844463	0.029365283321514
366	ENSG00000122133	9	138453601	8.3356222384404e-13
367	ENSG00000122406	1	93297581	0.853574414554774
368	ENSG00000122707	9	36036429	0.0076006559337254
369	ENSG00000122779	7	138145078	0.0293174047199896
370	ENSG00000122877	10	64574192	0.729164607992148
371	ENSG00000123080	1	51426416	0.790819679385218
372	ENSG00000123094	12	26111961	0.00750618647053165
373	ENSG00000123095	12	26272958	0.933113608317119
374	ENSG00000123358	12	52416615	0.652231052735231
375	ENSG00000123374	12	56360552	3.80885061860696e-07
376	ENSG00000123612	2	158383278	0.245992815840336
377	ENSG00000123689	1	209848764	4.65331971928003e-05
378	ENSG00000124092	20	56071034	0.00288458198768027
379	ENSG00000124160	20	44689623	0.00293449432690398
380	ENSG00000124571	6	43490071	3.40402857698108e-08
381	ENSG00000124713	6	42928495	2.04438963809651e-05
382	ENSG00000124762	6	36644304	0.88265594641181
383	ENSG00000124802	6	8073592	0.000318691026763503
384	ENSG00000124813	6	45295893	0.000985576966367079
385	ENSG00000125144	16	56700642	0.0114670152112825
386	ENSG00000125148	16	56642110	7.49548924360426e-06
387	ENSG00000125347	5	131817300	0.0333923869493394
388	ENSG00000125378	14	54416453	0.474910450959795
389	ENSG00000125482	9	135251007	0.885945545719607
390	ENSG00000125657	19	6531009	0.00290134495547053
391	ENSG00000125780	20	2276646	0.656601579567274
392	ENSG00000125798	20	22561642	0.000159893383749965
393	ENSG00000125841	20	327425	0.00253875670636174
394	ENSG00000125845	20	6748310	0.260023380454191
395	ENSG00000125952	14	65472891	0.0229836762630321
396	ENSG00000126351	17	38214542	0.0169439099631676
397	ENSG00000126456	19	50162825	0.383221438717051
398	ENSG00000126561	17	40439564	9.54386971448797e-06
399	ENSG00000126581	17	40962151	0.776795522719771
400	ENSG00000127124	1	41972035	0.431416599198468
401	ENSG00000127445	19	9945932	0.000215465922965634
402	ENSG00000127616	19	11071597	0.223381683587892
403	ENSG00000127831	2	219283814	0.34113694362974
404	ENSG00000127947	7	77166591	6.08245424514581e-07
405	ENSG00000128016	19	39897452	0.540767031536221
406	ENSG00000128594	7	127667123	0.00422779581919573
407	ENSG00000128596	7	128431497	0.539723641355319
408	ENSG00000128604	7	128577665	0.159068713882264
409	ENSG00000128918	15	58306055	0.0705709996678119
410	ENSG00000129071	3	129149786	0.853542716632894
411	ENSG00000129194	17	7491495	0.607512925343328
412	ENSG00000129422	8	17501303	0.000576364124498716
413	ENSG00000129451	19	51515994	0.0873924280648082
414	ENSG00000129514	14	38059188	0.00684741992297546
415	ENSG00000129521	14	34398304	0.00106246996440331
416	ENSG00000129596	5	115140429	0.116395069221527
417	ENSG00000129757	11	2904442	0.584680026054299
418	ENSG00000129993	16	88941265	0.000328132064204834
419	ENSG00000130176	19	11649531	0.27202373452913
420	ENSG00000130222	9	92219927	0.00108667742917874
421	ENSG00000130254	19	5587009	2.44439818672456e-05
422	ENSG00000130347	6	107018902	0.780630385457321
423	ENSG00000130600	11	2016405	0.000106290411584674
424	ENSG00000130700	20	61038552	0.565651469696407
425	ENSG00000130707	9	133320315	0.924462571122039
426	ENSG00000130816	19	10244020	0.336715382435337
427	ENSG00000130829	23	152907945	6.57182640048061e-05
428	ENSG00000130939	1	10092889	0.634094922305045
429	ENSG00000131016	6	151561133	2.36932106129882e-05
430	ENSG00000131023	6	149979288	0.305934744782583
431	ENSG00000131080	23	65815478	0.91564412051916
432	ENSG00000131435	5	131593363	0.218982219849989
433	ENSG00000131669	9	95883770	0.191247655397049
434	ENSG00000131771	17	37782992	0.556238219141992
435	ENSG00000131899	17	18128900	0.0992528047507968
436	ENSG00000131910	1	27237979	0.809598732605015
437	ENSG00000132170	3	12328866	0.0836209118052478
438	ENSG00000132326	2	239152678	0.000384501020784592
439	ENSG00000132356	5	40759480	0.624563023114002
440	ENSG00000132382	17	4442191	0.0124036896305623
441	ENSG00000132383	17	1732995	0.885216566121848
442	ENSG00000132530	17	6658765	0.841697744467375
443	ENSG00000132698	1	156030950	0.532359430115914
444	ENSG00000132819	20	55966462	0.841276002515956
445	ENSG00000132958	13	19997016	0.9594757072576
446	ENSG00000133116	13	33590206	1.83741532451753e-06
447	ENSG00000133121	13	33677271	0.52040644705124
448	ENSG00000133134	23	102564273	0.0599448678704104
449	ENSG00000133216	1	23037331	1.93139959432789e-08
450	ENSG00000133313	18	72163050	4.89374258342579e-05
451	ENSG00000133321	11	63304280	0.0277495852767048
452	ENSG00000133328	11	63320241	0.837451086038469
453	ENSG00000133454	22	26138110	0.20149868129076
454	ENSG00000133794	11	13298198	0.500551867180772
455	ENSG00000133878	8	33448855	0.184914485857951
456	ENSG00000133895	11	64570981	0.134151289751355
457	ENSG00000133961	14	73741814	0.0528392891259862
458	ENSG00000134086	3	10182691	0.599948059742536
459	ENSG00000134250	1	120454175	0.0197646726168265
460	ENSG00000134371	1	193091146	0.00457190316958087
461	ENSG00000134508	18	20714527	0.000174365582713226
462	ENSG00000134531	12	13349649	0.00298558510087151
463	ENSG00000134574	11	47236492	8.0476529260852e-08
464	ENSG00000134762	18	28569973	0.0840325401331637
465	ENSG00000134917	11	130274819	0.00209691181776378
466	ENSG00000134982	5	112043194	0.0769374095736299
467	ENSG00000135046	9	75766672	0.423342854059788
468	ENSG00000135164	7	86781676	0.576914190685141
469	ENSG00000135249	7	105172531	0.126052998369987
470	ENSG00000135269	7	115850546	0.212841294505105
471	ENSG00000135373	11	34642639	0.532850158541244
472	ENSG00000135423	12	56864735	0.000638332448191253
473	ENSG00000135424	12	56078351	0.654900333407238
474	ENSG00000135482	12	56511942	0.00204190389992135
475	ENSG00000135766	1	231499496	0.205170031481469
476	ENSG00000135956	2	96914253	0.307300697798896
477	ENSG00000136040	12	94542498	0.495270892152929
478	ENSG00000136099	13	53418108	0.0324049580728387
479	ENSG00000136114	13	52951304	0.833971895773416
480	ENSG00000136158	13	80910110	0.477019164324152
481	ENSG00000136160	13	78469615	5.06956126172486e-05
482	ENSG00000136327	14	37049783	0.000189141557280833
483	ENSG00000136560	2	161993418	0.806558100715491
484	ENSG00000136574	8	11534467	0.00302637760570412
485	ENSG00000136603	3	170075465	1.52931317852019e-05
486	ENSG00000136717	2	127805602	0.567226933610026
487	ENSG00000136826	9	110247132	0.0435246177906764
488	ENSG00000136848	9	124329335	0.000202587460716976
489	ENSG00000136999	8	120428545	0.0821965915739046
490	ENSG00000137142	9	38408990	0.438555699938349
491	ENSG00000137203	6	10393418	1.13509278169789e-10
492	ENSG00000137218	6	41737913	0.36677366324224
493	ENSG00000137265	6	391738	0.000845505717848015
494	ENSG00000137331	6	30710975	2.30549690471326e-05
495	ENSG00000137337	6	30667583	0.129158818517778
496	ENSG00000137693	11	101981191	0.0608847144768765
497	ENSG00000137707	11	111338250	0.306976988658952
498	ENSG00000137709	11	120107348	0.74245895830667
499	ENSG00000137713	11	111597631	0.102660545301099
500	ENSG00000137757	11	104864961	0.0260331824865963
501	ENSG00000137801	15	39873279	8.9628198994817e-07
502	ENSG00000137962	1	94615402	9.56710054387008e-07
503	ENSG00000138166	10	112257595	1.73122320108521e-06
504	ENSG00000138193	10	95753745	0.076273282844224
505	ENSG00000138279	10	75134858	0.124718106282294
506	ENSG00000138376	2	215590369	0.169923771138855
507	ENSG00000138413	2	209100950	0.393559434191478
508	ENSG00000138443	2	204192941	0.546659804071627
509	ENSG00000138448	2	187454791	0.000101425186514706
510	ENSG00000138650	4	134070469	0.0129905348371376
511	ENSG00000138738	4	121613069	0.122139814528015
512	ENSG00000139083	12	11802787	0.0257762970886525
513	ENSG00000139174	12	42852139	0.967481632552312
514	ENSG00000139263	12	59265930	0.720968701989382
515	ENSG00000139278	12	75874459	0.0850713434990885
516	ENSG00000139318	12	89741008	0.0768823747853751
517	ENSG00000139352	12	103351463	0.954106938270226
518	ENSG00000139405	12	113623330	0.488007988114476
519	ENSG00000139437	12	110338078	0.13708043743952
520	ENSG00000139515	13	28494156	1.28875437499103e-05
521	ENSG00000139618	13	32889610	0.00609656136574451
522	ENSG00000139687	13	48877886	0.0525137086090921
523	ENSG00000140009	14	64550949	0.500897668423109
524	ENSG00000140044	14	75894418	0.889010898654405
525	ENSG00000140350	15	69070873	0.0255373995606436
526	ENSG00000140464	15	74287013	0.10223181496477
527	ENSG00000140538	15	88418229	0.284240366115754
528	ENSG00000140691	16	31469400	0.0781267089029524
529	ENSG00000140836	16	72816783	0.709298402281485
530	ENSG00000140873	16	77316024	0.234416039289678
531	ENSG00000140931	16	66637776	9.34308529293675e-05
532	ENSG00000140937	16	64977655	6.24854774423343e-05
533	ENSG00000140945	16	82660407	0.226404962129881
534	ENSG00000140961	16	83981886	0.0437664769292084
535	ENSG00000140968	16	85932408	0.00495727004137296
536	ENSG00000141252	17	411907	0.227804105085316
537	ENSG00000141510	17	7565096	0.00477447777353449
538	ENSG00000141646	18	48494409	0.00572485215928269
539	ENSG00000141753	17	38599701	0.0210316088331964
540	ENSG00000142082	11	215457	5.70209613943061e-06
541	ENSG00000142178	21	44834394	0.530848994890271
542	ENSG00000142186	11	65292547	0.0331404013768479
543	ENSG00000142627	1	16450831	0.0166066520497651
